Date O1TC O2TC O3TC O4TC OPTC E1TC E2TC E3TC SO4 NO3 NH4 ALXC ASXC BAXC CAXC COXC CRXC CUXC FEXC HGXC KPXC MNXC NIXC PHXC PBXC RBXC SEXC SIXC SRXC TIXC VAXC ZNXC ZRXC
03AUG2001 0.0354911111 0.0973333333 0.2192333333 0.0976888889 0.1695222222 0.2208955556 0.1997888889 0.0445133333 0.4930333333 0.0888888889 0.0894444444 0.0236266667 0.0010278333 0.0748 0.0032022222 0.0004923333 0.0023998333 0.001159 0.0089566667 0.0024083333 0.0015467778 0.0050093333 0.0038746667 0.0023116667 0.0039166667 0.0000522222 0.0007618333 0.0120911111 0.00658 0.00368 0.00323 0.0016333333 0.0025245
04AUG2001 0.0380911111 0.2192333333 0.2142333333 0.0994888889 0.3103222222 0.0017733333 0.2374888889 0.0611133333 0.4930333333 0.0888888889 0.0894444444 0.0100766667 0.0035036667 0.0748 0.0030122222 0.0004923333 0.0023998333 0.000531 0.0026046667 0.0024083333 0.0030777778 0.0006813333 0.0024136667 0.0003558333 0.0014486667 0.0000522222 0.0005186667 0.0058211111 0.00658 0.0479 0.02033 0.0007263333 0.0025245
05AUG2001 0.0350911111 0.1230333333 0.2198333333 0.0991888889 0.2526222222 0.0017733333 0.2070888889 0.0599133333 0.4930333333 0.0888888889 0.0894444444 0.0235266667 0.0010278333 0.0748 0.0031822222 0.0009236667 0.0051723333 0.001184 0.0088766667 0.0024083333 0.0015807778 0.0049793333 0.0038446667 0.0024816667 0.0038966667 0.0029362222 0.0007618333 0.0120911111 0.00658 0.00365 0.00323 0.0015933333 0.009687
06AUG2001 0.0634911111 0.1915333333 0.2056333333 0.1030888889 0.3289222222 0.5640955556 0.1920888889 0.0263133333 0.4930333333 0.0888888889 0.0894444444 0.0118266667 0.0029936667 0.0427 0.0034522222 0.0034806667 0.0023998333 0.000553 0.0032166667 0.0024083333 0.0031577778 0.0008933333 0.0010596667 0.0003558333 0.0013956667 0.0023632222 0.0005336667 0.0071111111 0.00658 0.00425 0.00323 0.0007633333 0.0025245
07AUG2001 0.0431911111 0.1362333333 0.2375333333 0.1032888889 0.3387222222 0.4428955556 0.2467888889 0.0738133333 0.4930333333 0.0888888889 0.0894444444 0.0240266667 0.0010278333 0.0424 0.0032322222 0.0004923333 0.0023998333 0.001154 0.0092266667 0.0024083333 0.0015807778 0.0010126667 0.0038746667 0.0031916667 0.0039066667 0.0000522222 0.0007618333 0.0132911111 0.00658 0.00374 0.00323 0.0016233333 0.0025245
08AUG2001 0.0466911111 0.1526333333 0.2507333333 0.1373888889 0.4170222222 0.6754955556 0.1842888889 0.0527133333 0.4930333333 0.0888888889 0.0894444444 0.0109066667 0.0029036667 0.0388 0.0034622222 0.0020306667 0.0023998333 0.000563 0.0028166667 0.0024083333 0.0032677778 0.0007203333 0.0010596667 0.0003558333 0.0013726667 0.0023152222 0.0005026667 0.0073311111 0.00658 0.00425 0.00323 0.0006883333 0.0025245
09AUG2001 0.0392911111 0.1194333333 0.2227333333 0.0965888889 0.1888222222 0.2576955556 0.2258888889 0.0568133333 0.4930333333 0.0888888889 0.0894444444 0.0236266667 0.0013436667 0.0748 0.0033122222 0.0004923333 0.0023998333 0.001414 0.0089866667 0.0024083333 0.0015467778 0.0050093333 0.0038746667 0.0029116667 0.0039866667 0.0029542222 0.0007618333 0.0125911111 0.00658 0.00365 0.00323 0.0017733333 0.0025245
10AUG2001 0.0345911111 0.0934333333 0.2088333333 0.0966888889 0.1616222222 0.2120955556 0.1914888889 0.0528133333 0.4930333333 0.0888888889 0.0894444444 0.0242266667 0.0039136667 0.0748 0.0031822222 0.0021006667 0.0023998333 0.000641 0.0028366667 0.0024083333 0.0031777778 0.0007353333 0.0024706667 0.0169016667 0.0013896667 0.0000522222 0.0004856667 0.0059311111 0.00658 0.0449 0.01931 0.0007513333 0.0025245
11AUG2001 0.0316911111 0.1086333333 0.2224333333 0.1099888889 0.1731222222 0.2554955556 0.2151888889 0.0492133333 0.4930333333 0.0888888889 0.0894444444 0.0238266667 0.0013536667 0.0391 0.0031422222 0.0004923333 0.0053223333 0.001204 0.0090266667 0.0024083333 0.0015477778 0.0050293333 0.0010596667 0.0023916667 0.0040066667 0.0029692222 0.0007618333 0.0119911111 0.00658 0.00368 0.00323 0.0016333333 0.0025245
12AUG2001 0.0498911111 0.1667333333 0.2193333333 0.1166888889 0.2182222222 0.3464955556 0.2484888889 0.0475133333 0.4930333333 0.0888888889 0.0894444444 0.0083566667 0.0010278333 0.03532 0.0033822222 0.0027406667 0.0023998333 0.000593 0.0030166667 0.0040633333 0.0032977778 0.0006943333 0.0010596667 0.0003558333 0.0014806667 0.0020122222 0.0004826667 0.0053111111 0.00658 0.0458 0.00323 0.0008293333 0.0025245
13AUG2001 0.0591911111 0.2675333333 0.3579333333 0.1484888889 0.3075222222 0.6570955556 0.2701888889 0.0537133333 0.4930333333 0.0888888889 0.0894444444 0.0235266667 0.0013436667 0.0748 0.0032622222 0.0004923333 0.0023998333 0.001184 0.0095466667 0.0024083333 0.0015797778 0.0049693333 0.0010596667 0.0025016667 0.0039266667 0.0000522222 0.0007618333 0.0125911111 0.00658 0.00365 0.00323 0.0016933333 0.009657
14AUG2001 0.0417911111 0.0996333333 0.2813333333 0.1160888889 0.0413222222 0.2512955556 0.1440888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0085666667 0.0123936667 0.03826 0.0039022222 0.0049006667 0.0023998333 0.000743 0.0035066667 0.0024083333 0.0035077778 0.0007953333 0.0026116667 0.0003558333 0.0018966667 0.0026572222 0.0005966667 0.0058111111 0.00658 0.0512 0.02198 0.0011493333 0.0025245
15AUG2001 0.0404911111 0.1653333333 0.2445333333 0.1130888889 0.1915222222 0.4080955556 0.2613888889 0.0465133333 0.4930333333 0.0888888889 0.0894444444 0.0239266667 0.0013636667 0.0511 0.0033322222 0.0004923333 0.0023998333 0.001204 0.0094566667 0.0024083333 0.0015837778 0.0050693333 0.0010596667 0.0024516667 0.0039966667 0.0029902222 0.0007618333 0.0124911111 0.0043 0.00401 0.001598 0.0016833333 0.009957
16AUG2001 0.0420911111 0.1226333333 0.2178333333 0.1099888889 0.2056222222 0.0017733333 0.2193888889 0.1252133333 0.4930333333 0.0888888889 0.0894444444 0.0083666667 0.0010278333 0.0748 0.0032422222 0.0004923333 0.0023998333 0.000663 0.0026866667 0.0024083333 0.0030077778 0.0007093333 0.0025216667 0.0003558333 0.0013996667 0.0024172222 0.0004996667 0.0055511111 0.00658 0.047 0.02003 0.0007873333 0.0025245
17AUG2001 0.0456911111 0.1412333333 0.2505333333 0.1218888889 0.1092222222 0.5758955556 0.1488888889 0.0751133333 0.4930333333 0.0888888889 0.0894444444 0.0230266667 0.0013236667 0.0748 0.0032222222 0.0004923333 0.0023998333 0.001274 0.0088666667 0.0024083333 0.0015427778 0.0048893333 0.0010596667 0.0025716667 0.0043066667 0.0000522222 0.0007618333 0.0119911111 0.00658 0.00359 0.00323 0.0019533333 0.0025245
18AUG2001 0.0360911111 0.1108333333 0.2423333333 0.1085888889 0.1397222222 0.2210955556 0.1452888889 0.0475133333 0.4930333333 0.0888888889 0.0894444444 0.0076366667 0.0069036667 0.0748 0.0031622222 0.0004923333 0.0023998333 0.000488 0.0025136667 0.0024083333 0.0031877778 0.0006403333 0.0010596667 0.0106016667 0.0015386667 0.0019972222 0.0004496667 0.0052011111 0.00658 0.00425 0.00323 0.0007833333 0.0025245
19AUG2001 0.0704911111 0.1632333333 0.2855333333 0.1131888889 0.2298222222 0.0017733333 0.1911888889 0.0458133333 0.4930333333 0.0888888889 0.0894444444 0.0237266667 0.0010278333 0.0748 0.0033022222 0.0004923333 0.0023998333 0.00117 0.0091766667 0.0054733333 0.0015487778 0.0050593333 0.0010596667 0.0023016667 0.0039966667 0.0029902222 0.0007618333 0.0120911111 0.00658 0.00371 0.00323 0.0016133333 0.0025245
20AUG2001 0.0822911111 0.2578333333 0.3274333333 0.1418888889 0.2482222222 0.5262955556 0.2249888889 0.0464133333 0.4930333333 0.0888888889 0.0894444444 0.0093266667 0.0097736667 0.03478 0.0038822222 0.0039806667 0.0023998333 0.000642 0.0032766667 0.0024083333 0.0034277778 0.0007913333 0.0022636667 0.0167016667 0.0017166667 0.0022222222 0.0004686667 0.0062311111 0.00658 0.00425 0.00323 0.0008133333 0.001377
21AUG2001 0.0003188889 0.1390333333 0.3709333333 0.1710888889 0.1468222222 0.1958955556 0.2119888889 0.1201133333 0.4930333333 0.0888888889 0.0894444444 0.0240266667 0.0010278333 0.0748 0.0033222222 0.0004923333 0.0023998333 0.000609 0.0089966667 0.0024083333 0.0015827778 0.0010126667 0.0010596667 0.0025116667 0.0039466667 0.0029752222 0.0007618333 0.0129911111 0.00658 0.00368 0.001589 0.0016133333 0.009807
22AUG2001 0.0453911111 0.1188333333 0.2514333333 0.1275888889 0.1627222222 0.3476955556 0.1959888889 0.0522133333 0.4930333333 0.0888888889 0.0894444444 0.0113266667 0.0141936667 0.0748 0.0039222222 0.0025906667 0.0023998333 0.001274 0.0029566667 0.0024083333 0.0036477778 0.0008343333 0.0024526667 0.0069016667 0.0019266667 0.0020872222 0.0004766667 0.0088911111 0.00658 0.00425 0.00323 0.0014333333 0.0025245
23AUG2001 0.0348911111 0.1045333333 0.2334333333 0.1143888889 0.1228222222 0.2968955556 0.2385888889 0.0492133333 0.4930333333 0.0888888889 0.0894444444 0.0083166667 0.0048236667 0.04 0.0034122222 0.0023206667 0.0023998333 0.000672 0.0028966667 0.0024083333 0.0031477778 0.0008633333 0.0009346667 0.0040016667 0.0015426667 0.0000522222 0.0010546667 0.0061811111 0.00658 0.00425 0.00323 0.0007833333 0.0025245
24AUG2001 0.0368911111 0.1138333333 0.2242333333 0.1230888889 0.1237222222 0.2146955556 0.2155888889 0.0760133333 0.4930333333 0.0888888889 0.0894444444 0.0083266667 0.0010278333 0.0748 0.0029522222 0.0019806667 0.0023998333 0.000528 0.0027766667 0.0024083333 0.0032177778 0.0007243333 0.0008386667 0.0156016667 0.0011856667 0.0018382222 0.0004556667 0.0059111111 0.00658 0.0425 0.00323 0.0006653333 0.0025245
25AUG2001 0.0336911111 0.1135333333 0.2307333333 0.1143888889 0.1660222222 0.2320955556 0.1802888889 0.0673133333 0.4930333333 0.0888888889 0.0894444444 0.0085766667 0.0030036667 0.0748 0.0030722222 0.0014506667 0.0023998333 0.000534 0.0025796667 0.0024083333 0.0032477778 0.0006903333 0.0010596667 0.0003558333 0.0013826667 0.0022642222 0.0004806667 0.0059711111 0.00658 0.0458 0.01949 0.0008103333 0.0025245
26AUG2001 0.0915911111 0.1149333333 0.3092333333 0.1111888889 0.1393222222 0.1762955556 0.3246888889 0.0314133333 0.4930333333 0.0888888889 0.0894444444 0.0080866667 0.0016536667 0.0748 0.0031822222 0.0015906667 0.0023998333 0.000527 0.0026356667 0.0024083333 0.0029877778 0.0006633333 0.0008506667 0.0143016667 0.0011616667 0.0000522222 0.0004526667 0.0050611111 0.00658 0.00425 0.00323 0.0006453333 0.0025245
27AUG2001 0.0598911111 0.2793333333 0.3132333333 0.2065888889 0.1995222222 0.8948955556 0.3204888889 0.0790133333 0.4930333333 0.0888888889 0.0894444444 0.0096366667 0.0071636667 0.0748 0.0038922222 0.0049106667 0.0023998333 0.000761 0.0035266667 0.0024083333 0.0034477778 0.0008193333 0.0027226667 0.0192016667 0.0016766667 0.0024922222 0.0005036667 0.0065011111 0.00658 0.0482 0.02066 0.0010023333 0.0025245
28AUG2001 0.0472911111 0.1100333333 0.2948333333 0.1307888889 0.0417222222 0.4032955556 0.1313888889 0.0171133333 0.4930333333 0.0888888889 0.0894444444 0.0107766667 0.0991936667 0.0748 0.0042022222 0.0025806667 0.0023998333 0.001244 0.0030366667 0.0024083333 0.0054577778 0.0009943333 0.0026656667 0.0088116667 0.0041266667 0.0012832222 0.0018376667 0.0083511111 0.00658 0.0473 0.0203 0.0016133333 0.003897
29AUG2001 0.0439911111 0.1204333333 0.3038333333 0.1337888889 0.0888222222 0.3332955556 0.2286888889 0.0205133333 0.4930333333 0.0888888889 0.0894444444 0.0104666667 0.0009956667 0.0418 0.0040522222 0.0009186667 0.0023998333 0.000542 0.0029466667 0.0024083333 0.0037377778 0.0008593333 0.0010596667 0.0003558333 0.0013516667 0.0000522222 0.0005096667 0.0069611111 0.00658 0.00425 0.00323 0.0007783333 0.0025245
30AUG2001 0.0476911111 0.1057333333 0.2716333333 0.1077888889 0.0828222222 0.2908955556 0.1380888889 0.0334133333 0.4930333333 0.0888888889 0.0894444444 0.0102466667 0.0073736667 0.03718 0.0039922222 0.0021206667 0.0023998333 0.000882 0.0028366667 0.0024083333 0.0039677778 0.0007473333 0.0010596667 0.0226016667 0.0016466667 0.0023542222 0.0004886667 0.0074011111 0.00658 0.00425 0.00323 0.0010623333 0.0025245
31AUG2001 0.0398911111 0.1042333333 0.2733333333 0.1183888889 0.0480222222 0.2032955556 0.1953888889 0.0299133333 0.4930333333 0.0888888889 0.0894444444 0.0081466667 0.0010278333 0.0748 0.0033722222 0.0020706667 0.0023998333 0.000596 0.0028066667 0.0024083333 0.0030977778 0.0007793333 0.0010596667 0.0138016667 0.0012406667 0.0019012222 0.0004556667 0.0058411111 0.00658 0.00425 0.00323 0.0006923333 0.0025245
01SEP2001 0.0322911111 0.0871333333 0.2552333333 0.1120888889 0.0548222222 0.2132955556 0.1828888889 0.0267133333 0.4930333333 0.0888888889 0.0894444444 0.0231266667 0.0047736667 0.0748 0.0031922222 0.0021406667 0.0023998333 0.000544 0.0028466667 0.0024083333 0.0031677778 0.0007503333 0.0010596667 0.0121016667 0.0014596667 0.0024322222 0.0004616667 0.0055311111 0.00658 0.0431 0.00323 0.0009063333 0.001386
02SEP2001 0.0575911111 0.1216333333 0.3177333333 0.1381888889 0.1847222222 0.3826955556 0.2143888889 0.0351133333 0.4930333333 0.0888888889 0.0894444444 0.0087066667 0.0010278333 0.0748 0.0033822222 0.0019606667 0.0023998333 0.000522 0.0027766667 0.0024083333 0.0033877778 0.0015093333 0.0010596667 0.0192016667 0.0013106667 0.0022552222 0.0004816667 0.0059911111 0.00658 0.0449 0.01925 0.0007163333 0.0025245
03SEP2001 0.0648911111 0.1609333333 0.4283333333 0.2268888889 0.0415222222 0.5698955556 0.1951888889 0.0361133333 0.4930333333 0.0888888889 0.0894444444 0.0116266667 0.0155936667 0.0748 0.0043922222 0.0028806667 0.0023998333 0.001047 0.0030666667 0.0024083333 0.0035277778 0.0007363333 0.0010596667 0.0003558333 0.0020666667 0.0029782222 0.0005316667 0.0070411111 0.00658 0.0515 0.02192 0.0008793333 0.0025245
04SEP2001 0.0433911111 0.1385333333 0.3343333333 0.1687888889 0.1453222222 0.5968955556 0.2154888889 0.0274133333 0.4930333333 0.0888888889 0.0894444444 0.0111866667 0.0087936667 0.0391 0.0039222222 0.0030206667 0.0050823333 0.00098 0.0030966667 0.0024083333 0.0035977778 0.0007813333 0.0010596667 0.0106016667 0.0017766667 0.0025912222 0.0005106667 0.0073511111 0.00658 0.00425 0.00323 0.0010993333 0.0025245
05SEP2001 0.0463911111 0.1286333333 0.2908333333 0.1419888889 0.1168222222 0.5564955556 0.1722888889 0.0323133333 0.4930333333 0.0888888889 0.0894444444 0.0100466667 0.0010278333 0.03643 0.0039622222 0.0028806667 0.0050523333 0.000738 0.0030566667 0.0042133333 0.0034177778 0.0007553333 0.0010596667 0.0003558333 0.0015266667 0.0021322222 0.0004756667 0.0068711111 0.00658 0.0503 0.00323 0.0007723333 0.0025245
06SEP2001 0.0415911111 0.1129333333 0.2479333333 0.1214888889 0.1469222222 0.3466955556 0.2240888889 0.0601133333 0.4930333333 0.0888888889 0.0894444444 0.0283266667 0.0007556667 0.0748 0.0034322222 0.0016606667 0.0023998333 0.000492 0.0026076667 0.0024083333 0.0031777778 0.0006553333 0.0007906667 0.0349016667 0.0011546667 0.0019432222 0.0004456667 0.0065811111 0.00658 0.0386 0.01658 0.0006393333 0.0025245
07SEP2001 0.0003188889 0.0800333333 0.2023333333 0.0978888889 0.0488222222 0.1240955556 0.1349888889 0.0405133333 0.4930333333 0.0888888889 0.0894444444 0.0087466667 0.0010278333 0.0748 0.0038622222 0.0016006667 0.0023998333 0.000513 0.0026426667 0.0024083333 0.0032777778 0.0008083333 0.0023686667 0.0144016667 0.0012176667 0.0021202222 0.0007618333 0.0062211111 0.00658 0.00425 0.00323 0.0006453333 0.0025245
08SEP2001 0.0003188889 0.0731333333 0.2119333333 0.0841888889 0.0007777778 0.0772955556 0.0961888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0080766667 0.0024736667 0.0748 0.0035422222 0.0015006667 0.0023998333 0.000512 0.0025976667 0.0024083333 0.0034077778 0.0007583333 0.0023176667 0.0089116667 0.0012626667 0.0000522222 0.0007618333 0.0060711111 0.00658 0.00425 0.00323 0.0008293333 0.0025245
09SEP2001 0.0874911111 0.1131333333 0.2766333333 0.0936888889 0.0007777778 0.1090955556 0.1163888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0069966667 0.0009716667 0.0748 0.0031822222 0.0005586667 0.0023998333 0.000599 0.0025366667 0.0024083333 0.0028877778 0.0010126667 0.0010596667 0.0027516667 0.0012446667 0.0019342222 0.0004506667 0.0046211111 0.00658 0.0416 0.01784 0.0007913333 0.0025245
10SEP2001 0.0522911111 0.1087333333 0.2776333333 0.1138888889 0.0795222222 0.2518955556 0.1995888889 0.0406133333 0.4930333333 0.0888888889 0.0894444444 0.0213266667 0.0087936667 0.03646 0.0034422222 0.0020906667 0.0023998333 0.000914 0.0028166667 0.0024083333 0.0030677778 0.0007943333 0.0009346667 0.0046716667 0.0017066667 0.0021592222 0.0007618333 0.0055811111 0.00658 0.00425 0.00323 0.0010663333 0.0025245
11SEP2001 0.1452911111 0.1632333333 0.3633333333 0.1471888889 0.1153222222 0.5246955556 0.2452888889 0.0284133333 0.4930333333 0.0888888889 0.0894444444 0.0086566667 0.0073836667 0.03736 0.0039822222 0.0043006667 0.0023998333 0.001194 0.0033766667 0.0024083333 0.0033677778 0.0008953333 0.0009586667 0.0063716667 0.0016366667 0.0000522222 0.0004826667 0.0065811111 0.00658 0.00425 0.00323 0.0008973333 0.003837
12SEP2001 0.1436911111 0.1873333333 0.3785333333 0.1755888889 0.1772222222 0.8350955556 0.2600888889 0.0369133333 0.4930333333 0.0888888889 0.0894444444 0.0097366667 0.0014136667 0.03661 0.0038322222 0.0035606667 0.0019653333 0.00063 0.0032266667 0.0024083333 0.0034277778 0.0008153333 0.0010096667 0.0003558333 0.0013806667 0.0022552222 0.0004846667 0.0066311111 0.00658 0.00425 0.00323 0.0009663333 0.0025245
13SEP2001 0.1119911111 0.1343333333 0.2826333333 0.1289888889 0.1814222222 0.4164955556 0.2393888889 0.0330133333 0.4930333333 0.0888888889 0.0894444444 0.0101866667 0.0045136667 0.03586 0.0036822222 0.0035106667 0.0017883333 0.000601 0.0031866667 0.0024083333 0.0033377778 0.0008053333 0.0009286667 0.0003558333 0.0014536667 0.0021472222 0.0004786667 0.0067011111 0.00658 0.00425 0.00323 0.0008413333 0.001431
14SEP2001 0.0359911111 0.0701333333 0.2114333333 0.0847888889 0.0505222222 0.0848955556 0.1329888889 0.0336133333 0.4930333333 0.0888888889 0.0894444444 0.0070566667 0.0020936667 0.0748 0.0030622222 0.0004923333 0.0023998333 0.000532 0.0026126667 0.0024083333 0.0029477778 0.0010126667 0.0010596667 0.0029016667 0.0012606667 0.0020842222 0.0007618333 0.0051011111 0.00658 0.0461 0.01976 0.0007133333 0.0025245
15SEP2001 0.0491911111 0.0853333333 0.2326333333 0.0924888889 0.0870222222 0.1692955556 0.1680888889 0.0262133333 0.4930333333 0.0888888889 0.0894444444 0.0086366667 0.0010066667 0.0937 0.0036922222 0.0004923333 0.0023998333 0.000555 0.0028566667 0.0024083333 0.0033977778 0.0018593333 0.0010596667 0.0003558333 0.0013216667 0.0022252222 0.0004786667 0.0061711111 0.00658 0.00425 0.00323 0.0007513333 0.0025245
16SEP2001 0.1162911111 0.1340333333 0.3174333333 0.1539888889 0.1366222222 0.5748955556 0.1484888889 0.0343133333 0.4930333333 0.0888888889 0.0894444444 0.0101566667 0.0074136667 0.0748 0.0038222222 0.0030206667 0.0023998333 0.000832 0.0030766667 0.0024083333 0.0035377778 0.0007273333 0.0009256667 0.0238016667 0.0015966667 0.0020992222 0.0004916667 0.0063211111 0.00658 0.0425 0.0182 0.0007913333 0.0025245
17SEP2001 0.0699911111 0.1255333333 0.2687333333 0.1199888889 0.1160222222 0.4802955556 0.1653888889 0.0423133333 0.4930333333 0.0888888889 0.0894444444 0.0315266667 0.0110936667 0.03874 0.0044122222 0.0029606667 0.0023998333 0.001038 0.0031166667 0.0024083333 0.0040477778 0.0009213333 0.0010596667 0.0101016667 0.0018866667 0.0025282222 0.0005296667 0.0078011111 0.00658 0.00425 0.00323 0.0009253333 0.0025245
18SEP2001 0.1142911111 0.1594333333 0.3439333333 0.1522888889 0.1767222222 0.5502955556 0.2359888889 0.0396133333 0.4930333333 0.0888888889 0.0894444444 0.0094766667 0.0041136667 0.0748 0.0033922222 0.0019506667 0.0023998333 0.000687 0.0027666667 0.0024083333 0.0038677778 0.0007013333 0.0010596667 0.0256016667 0.0014176667 0.0021292222 0.0004806667 0.0064811111 0.00658 0.00425 0.00323 0.0007763333 0.0025245
19SEP2001 0.0548911111 0.0886333333 0.2083333333 0.0880888889 0.0611222222 0.1506955556 0.2005888889 0.0298133333 0.4930333333 0.0888888889 0.0894444444 0.0092466667 0.0031136667 0.0748 0.0031122222 0.0004923333 0.0017763333 0.000808 0.0027766667 0.0024083333 0.0029677778 0.0007233333 0.0024526667 0.0075416667 0.0013356667 0.0020512222 0.0004806667 0.0056911111 0.00658 0.00425 0.00323 0.0009763333 0.0025245
20SEP2001 0.0511911111 0.0988333333 0.2281333333 0.1128888889 0.0701222222 0.2946955556 0.1690888889 0.0499133333 0.4930333333 0.0888888889 0.0894444444 0.0088666667 0.0235936667 0.0748 0.0040322222 0.0020406667 0.0023998333 0.001126 0.0028066667 0.0024083333 0.0031877778 0.0008033333 0.0010596667 0.0070916667 0.0023066667 0.0023152222 0.0007618333 0.0062211111 0.00658 0.00425 0.00323 0.0011883333 0.0025245
22SEP2001 0.1658911111 0.1620333333 0.3252333333 0.1532888889 0.1691222222 0.5336955556 0.2369888889 0.0426133333 0.4930333333 0.0888888889 0.0894444444 0.0089166667 0.0043836667 0.03673 0.0043922222 0.0030606667 0.0023998333 0.000567 0.0030866667 0.0024083333 0.0034377778 0.0008063333 0.0024826667 0.0117016667 0.0014636667 0.0023002222 0.0004796667 0.0064111111 0.00658 0.00425 0.00323 0.0007673333 0.0025245
23SEP2001 0.0003188889 0.0689333333 0.2084333333 0.0920888889 0.0481222222 0.1014955556 0.1245888889 0.0342133333 0.4930333333 0.0888888889 0.0894444444 0.0214266667 0.0010278333 0.0748 0.0035822222 0.0015006667 0.0023998333 0.000559 0.0026036667 0.0024083333 0.0032877778 0.0006883333 0.0010596667 0.0003558333 0.0013426667 0.0020152222 0.0004696667 0.0055411111 0.00658 0.0431 0.01859 0.0008303333 0.0025245
